,EMA,CMO,MINUSDM,PLUSDM,CLOSE,CLOSEL1,CLOSEL2,CLOSEL3,3O,CMB,UP_DOWN
12951,48529.853091636855,-2.825341081755477,1497.7719461986087,1260.9321832712646,48434.53,48354.77,48616.93,48614.97,0,0,0
12952,48513.17851148096,-5.124190112149465,1422.8833488886783,1289.745574107702,48354.77,48616.93,48614.97,48599.23,0,0,1
12953,48523.05960562563,2.8291762565252174,1351.7391814442444,1522.0282954023137,48616.93,48614.97,48599.23,48819.33,0,0,0
12954,48531.81297651843,2.7679874172734027,1284.1522223720322,1466.9068806322011,48614.97,48599.23,48819.33,49089.49,0,0,0
12955,48538.23364542144,2.253636320099694,1340.3746112534309,1393.5615366005911,48599.23,48819.33,49089.49,50060.01,0,0,1
12956,48565.00472680987,8.96055628262369,1273.3558806907592,1473.543459770565,48819.33,49089.49,50060.01,50619.98,0,1,1
12957,48614.95570520893,16.374333096448158,1209.6880866562212,1704.2062867820332,49089.49,50060.01,50619.98,51109.99,0,0,1
12958,48752.57992376046,36.06319730227133,1149.2036823234102,2630.995972442932,50060.01,50619.98,51109.99,50929.71,0,0,1
12959,48930.427550068984,44.06199493058248,1091.7434982072398,3110.4261738207883,50619.98,51109.99,50929.71,50824.37,0,0,1
12960,49138.00492625289,49.842028205837394,1037.1563232968779,3552.9248651297457,51109.99,50929.71,50824.37,50758.94,0,0,0
12961,49308.643504704996,44.07654576996759,985.2985071320339,3375.2786218732585,50929.71,50824.37,50758.94,50838.81,0,0,0
12962,49452.99840901881,40.745664175723775,1031.9435817754356,3206.5146907795956,50824.37,50758.94,50838.81,50877.38,0,0,0
12963,49577.373798636065,38.64988547110781,980.3464026866639,3063.918956240619,50758.94,50838.81,50877.38,51350.01,0,0,1
12964,49697.51057971834,39.8016875913594,1136.7790825523277,2910.723008428588,50838.81,50877.38,51350.01,51044.02,0,0,1
12965,49809.87909593564,40.370755573563414,1079.9401284247112,2904.076858007158,50877.38,51350.01,51044.02,51029.99,0,0,1
12966,49956.55822965605,46.851420097457904,1025.9431220034758,3143.8730151068003,51350.01,51044.02,51029.99,50951.41,0,1,0
12967,50060.126017307855,36.72468370697986,974.645965903302,3139.259364351462,51044.02,51029.99,50951.41,51012.73,0,0,0
12968,50152.49401565949,36.271136950084134,1090.443667608143,2982.2963961338887,51029.99,50951.41,51012.73,50883.73,0,0,0
12969,50228.58125226335,33.65718147789856,1035.9214842277358,2833.1815763271943,50951.41,51012.73,50883.73,50994.75,0,0,1
12970,50303.262085381124,34.68629933437536,1081.6854100163541,2691.5224975108345,51012.73,50883.73,50994.75,51069.18,0,0,0
12971,50358.54474391625,30.213382981856018,1120.4811395155339,2556.946372635293,50883.73,50994.75,51069.18,51267.12,0,0,1
12972,50419.135720686136,32.25161769251397,1064.4570825397573,2493.349054003528,50994.75,51069.18,51267.12,51181.29,0,0,1
12973,50481.04469966841,33.61979945830267,1011.2342284127694,2489.7016013033485,51069.18,51267.12,51181.29,50993.88,0,0,1
12974,50555.90901398571,37.171710237881676,960.6725169921309,2467.226521238183,51267.12,51181.29,50993.88,51026.21,0,0,0
12975,50615.46910789183,33.901388288787736,912.6388911425244,2343.865195176274,51181.29,50993.88,51026.21,51040.49,0,0,0
12976,50651.508240473566,26.945185514807353,867.0069465853982,2505.041935417463,50993.88,51026.21,51040.49,50760.99,0,0,1
12977,50687.194122333225,27.627913314108905,858.2665992561289,2379.7898386465895,51026.21,51040.49,50760.99,50956.68,0,0,1
12978,50720.84134877768,27.941015270276008,815.3532692933225,2348.1303467142543,51040.49,50760.99,50956.68,50926.97,0,0,0
12979,50724.665029846474,17.47037938980653,976.665605828658,2230.7238293785417,50760.99,50956.68,50926.97,51112.83,0,0,1
12980,50746.76169367062,22.16500926540967,1211.9223255372217,2119.1876379096148,50956.68,50926.97,51112.83,51600.48,0,1,0
12981,50763.924389511514,21.064437137606205,1151.3262092603607,2246.028256014137,50926.97,51112.83,51600.48,51126.4,0,0,1
12982,50797.15349527232,25.484975867424524,1183.9698987973418,2133.72684321343,51112.83,51600.48,51126.4,51109.18,0,1,1
12983,50873.66078143686,35.46629178000146,1124.7714038574748,2548.7305010527607,51600.48,51126.4,51109.18,50876.44,1,1,0
12984,50897.73118320478,19.135575876132968,1068.532833664601,2593.2939760001227,51126.4,51109.18,50876.44,50760.55,0,0,0
12985,50917.8691657567,18.58896763266662,1324.7861919813713,2463.6292772001166,51109.18,50876.44,50760.55,50820.0,0,0,0
12986,50913.92353092273,11.322365023520875,1258.5468823823028,2340.4478133401108,50876.44,50760.55,50820.0,51045.25,0,1,0
12987,50899.31652797771,7.858253746370594,1473.2995382631807,2223.4254226731055,50760.55,50820.0,51045.25,50992.54,0,0,1
12988,50891.76257293221,9.380942850616568,1469.794561350025,2112.25415153945,50820.0,51045.25,50992.54,50768.43,0,0,1
12989,50906.38042312914,14.984239082350328,1396.3048332825238,2182.9514439624754,51045.25,50992.54,50768.43,50844.14,0,1,0
12990,50914.586097116844,13.259187456734356,1326.4895916183975,2097.483871764352,50992.54,50768.43,50844.14,50886.42,0,0,0
12991,50900.66646882,6.132975502973783,1341.7451120374794,1992.6096781761344,50768.43,50844.14,50886.42,50886.99,0,1,1
12992,50895.28299559905,8.187241765366993,1342.8878564356014,1892.9791942673276,50844.14,50886.42,50886.99,50965.88,0,0,1
12993,50894.43890078009,9.353388985653835,1275.7434636138214,1920.5302345539656,50886.42,50886.99,50965.88,50919.17,0,0,1
12994,50893.72948165818,9.369724767211952,1211.9562904331303,1824.5037228262672,50886.99,50965.88,50919.17,50886.35,0,0,1
12995,50900.6009595955,11.688346264468063,1353.4884759114711,1733.278536684954,50965.88,50919.17,50886.35,50807.4,0,0,0
